potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-0.6344677154709881,-0.31686345170112196,0.05028069162415025,-1.763819372068793,-1.8070277838933126,-1.8032364398403447,-1.7558739730828536,-0.6275569960923579,-0.3113342530914869,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6336764648973303,-0.3163044513098183,0.05020756654014853,-1.7625016211238784,-1.8068406587590697,-1.8029565021410745,-1.755495972813483,-0.6275569960923579,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6338874650503055,-0.3164092638831877,0.05022381655881558,-1.7625957461913724,-1.8066535336248268,-1.8027698770082274,-1.755306972678797,-0.6275569960923579,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6344677154709881,-0.31668876407883984,0.0502644416054832,-1.7633487467313231,-1.8063728459234616,-1.8024899393089573,-1.7548344723420835,-0.6275569960923579,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6340984652032811,-0.31654901398101365,0.05024006657748263,-1.7629722464613482,-1.8069342213261912,-1.8029565021410745,-1.7558739730828536,-0.6275569960923579,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.633570964820843,-0.3162695137853617,0.05020756654014853,-1.7625016211238784,-1.8070277838933126,-1.8029565021410745,-1.755590472880825,-0.6275569960923579,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6340984652032811,-0.31658395150547003,0.0502441290821494,-1.7633487467313231,-1.8074955967289208,-1.8036096901060388,-1.7561574732848815,-0.6275569960923579,-0.3113342530914869,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6346259655857196,-0.31689838922557856,0.05028881663348378,-1.763819372068793,-1.8075891592960422,-1.8034230649731917,-1.7556849729481678,-0.6275569960923579,-0.3113342530914869,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6343622153945003,-0.31658395150547003,0.050268504110149964,-1.763442871798818,-1.8070277838933126,-1.8032364398403447,-1.7560629732175386,-0.6275647188252321,-0.3113342530914869,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6338347150120622,-0.3163743263587313,0.05022787906348235,-1.7626898712588663,-1.8069342213261912,-1.8030498147074985,-1.755590472880825,-0.6275647188252321,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6339929651267933,-0.31654901398101365,0.0502319415681491,-1.7631604965963352,-1.807121346460435,-1.8035163775396157,-1.7559684731501957,-0.6275647188252321,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.634256715318013,-0.31665382655438323,0.050252254091482915,-1.763442871798818,-1.8063728459234616,-1.8025832518753804,-1.7551179725441113,-0.6275569960923579,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6344677154709881,-0.3167935766522092,0.05027256661481673,-1.763536996866311,-1.8063728459234616,-1.8032364398403447,-1.7557794730155107,-0.6275647188252321,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6343094653562562,-0.31665382655438323,0.05025631659614967,-1.763442871798818,-1.8057179079536105,-1.801930063910416,-1.7544564720727136,-0.6275647188252321,-0.3113265303586127,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6345204655092322,-0.316723701603296,0.05027256661481673,-1.763725247001299,-1.8076827218631637,-1.803982940371733,-1.7563464734195664,-0.6275724415581063,-0.3113342530914869,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6346787156239633,-0.31689838922557856,0.05029287913815053,-1.763819372068793,-1.8061857207892187,-1.8024899393089573,-1.7551179725441113,-0.6275647188252321,-0.3113342530914869,0.050529384200000006,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.634256715318013,-0.31668876407883984,0.05027256661481673,-1.7633487467313231,-1.8065599710577045,-1.8029565021410745,-1.7550234724767693,-0.6275647188252321,-0.3113342530914869,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6339402150885496,-0.31647913893210067,0.05023600407281588,-1.7632546216638292,-1.8060921582220963,-1.8022100016096871,-1.7545509721400565,-0.6275647188252321,-0.3113342530914869,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.634414965432744,-0.31661888902992663,0.05027256661481673,-1.763442871798818,-1.8069342213261912,-1.8034230649731917,-1.755495972813483,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6346787156239633,-0.3167586391277526,0.05027662911948348,-1.763819372068793,-1.8069342213261912,-1.8032364398403447,-1.7552124726114542,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6342039652797689,-0.31658395150547003,0.050260379100816446,-1.763536996866311,-1.8069342213261912,-1.8033297524067686,-1.7557794730155107,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.633729214935574,-0.3163393888342747,0.05021975405414883,-1.7626898712588663,-1.805811470520732,-1.801930063910416,-1.7543619720053707,-0.6275569960923579,-0.3113265303586127,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6338874650503055,-0.3164092638831877,0.0502319415681491,-1.7627839963263594,-1.8068406587590697,-1.8031431272739216,-1.755590472880825,-0.6275415506266094,-0.3113265303586127,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6339402150885496,-0.31661888902992663,0.05024006657748263,-1.7629722464613482,-1.8060921582220963,-1.8023033141761102,-1.7547399722747414,-0.6275492733594836,-0.3113265303586127,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6339402150885496,-0.31654901398101365,0.05022381655881558,-1.7632546216638292,-1.8060921582220963,-1.8028631895746505,-1.7552124726114542,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6340457151650374,-0.31644420140764407,0.0502441290821494,-1.7630663715288422,-1.8059050330878534,-1.8022100016096871,-1.7546454722073985,-0.6275724415581063,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6346787156239633,-0.31686345170112196,0.05028069162415025,-1.763819372068793,-1.8065599710577045,-1.8027698770082274,-1.7552124726114542,-0.6275801642909805,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6339929651267933,-0.3163743263587313,0.05022787906348235,-1.7628781213938542,-1.8059050330878534,-1.801743438777569,-1.7543619720053707,-0.6275724415581063,-0.3113265303586127,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6341512152415247,-0.31651407645655727,0.05024819158681615,-1.7630663715288422,-1.8060921582220963,-1.8025832518753804,-1.7547399722747414,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.633729214935574,-0.3163393888342747,0.0502319415681491,-1.7625957461913724,-1.8062792833563401,-1.8024899393089573,-1.7550234724767693,-0.6275569960923579,-0.3113342530914869,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6345204655092322,-0.31668876407883984,0.05027256661481673,-1.763819372068793,-1.8063728459234616,-1.8023966267425333,-1.7548344723420835,-0.6275569960923579,-0.31134197582436113,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6343622153945003,-0.31668876407883984,0.05027256661481673,-1.763819372068793,-1.8067470961919483,-1.8029565021410745,-1.755306972678797,-0.6275647188252321,-0.31134197582436113,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6345204655092322,-0.316723701603296,0.05028069162415025,-1.763819372068793,-1.807121346460435,-1.8033297524067686,-1.7559684731501957,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6339929651267933,-0.3164092638831877,0.05022787906348235,-1.7631604965963352,-1.8066535336248268,-1.8031431272739216,-1.75540147274614,-0.6275724415581063,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6342039652797689,-0.31661888902992663,0.050252254091482915,-1.7632546216638292,-1.8063728459234616,-1.8024899393089573,-1.7548344723420835,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.779654861955722,-1.7797890034241743
-0.6339929651267933,-0.31644420140764407,0.05024006657748263,-1.7629722464613482,-1.805998595654975,-1.8020233764768392,-1.7547399722747414,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743
-0.6338347150120622,-0.31644420140764407,0.0502319415681491,-1.7626898712588663,-1.8061857207892187,-1.8021166890432632,-1.7545509721400565,-0.6275647188252321,-0.3113265303586127,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743
-0.6341512152415247,-0.31651407645655727,0.0502441290821494,-1.7631604965963352,-1.8067470961919483,-1.8029565021410745,-1.7552124726114542,-0.6275569960923579,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743
-0.6338347150120622,-0.3163393888342747,0.05021975405414883,-1.7625957461913724,-1.8069342213261912,-1.8027698770082274,-1.755590472880825,-0.6275569960923579,-0.31134197582436113,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743
-0.6338874650503055,-0.3164092638831877,0.05021975405414883,-1.7627839963263594,-1.8059050330878534,-1.8020233764768392,-1.7546454722073985,-0.6275569960923579,-0.31134197582436113,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7799231448926265
-0.6344677154709881,-0.31668876407883984,0.05027256661481673,-1.763725247001299,-1.8069342213261912,-1.8034230649731917,-1.7557794730155107,-0.6275569960923579,-0.3113342530914869,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7799231448926265
-0.6343622153945003,-0.31668876407883984,0.050252254091482915,-1.763536996866311,-1.806466408490583,-1.8026765644418044,-1.7551179725441113,-0.6275647188252321,-0.3113342530914869,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7799231448926265
-0.634256715318013,-0.31658395150547003,0.05025631659614967,-1.7633487467313231,-1.8065599710577045,-1.8027698770082274,-1.755495972813483,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7799231448926265
-0.6340457151650374,-0.3163743263587313,0.050252254091482915,-1.7629722464613482,-1.8070277838933126,-1.8034230649731917,-1.7556849729481678,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7799231448926265
-0.6341512152415247,-0.3164092638831877,0.05024006657748263,-1.7627839963263594,-1.8065599710577045,-1.8028631895746505,-1.75540147274614,-0.6275724415581063,-0.3113265303586127,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7799231448926265
-0.6346787156239633,-0.31689838922557856,0.05027662911948348,-1.7641017472712748,-1.8069342213261912,-1.8032364398403447,-1.755590472880825,-0.6275647188252321,-0.3113265303586127,0.05053068049000001,-1.7797890034241743,-1.7797890034241743,-1.7797890034241743,-1.7799231448926265
-0.6341512152415247,-0.31651407645655727,0.050252254091482915,-1.7630663715288422,-1.8068406587590697,-1.8028631895746505,-1.75540147274614,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7797890034241743,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6340457151650374,-0.3164092638831877,0.05023600407281588,-1.7629722464613482,-1.8066535336248268,-1.8025832518753804,-1.75540147274614,-0.6275569960923579,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6342039652797689,-0.31654901398101365,0.05025631659614967,-1.7632546216638292,-1.8063728459234616,-1.8022100016096871,-1.7548344723420835,-0.6275569960923579,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338874650503055,-0.3163044513098183,0.05021975405414883,-1.7628781213938542,-1.8061857207892187,-1.8024899393089573,-1.7551179725441113,-0.6275569960923579,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6339929651267933,-0.31654901398101365,0.05024819158681615,-1.7631604965963352,-1.8074020341617993,-1.8033297524067686,-1.7558739730828536,-0.6275647188252321,-0.3113342530914869,0.05053068049000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6337819649738181,-0.3163393888342747,0.05022381655881558,-1.7625957461913724,-1.805811470520732,-1.801930063910416,-1.7547399722747414,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6336764648973303,-0.3163044513098183,0.050215691549482064,-1.7624074960563845,-1.807121346460435,-1.8033297524067686,-1.755590472880825,-0.6275569960923579,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338347150120622,-0.3164092638831877,0.05024006657748263,-1.7628781213938542,-1.8076827218631637,-1.8036096901060388,-1.7563464734195664,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338874650503055,-0.3163393888342747,0.05022381655881558,-1.7627839963263594,-1.8074955967289208,-1.8037963152388858,-1.7565354735542513,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6347842157004511,-0.31696826427449176,0.05028881663348378,-1.7643841224737566,-1.8065599710577045,-1.8026765644418044,-1.7551179725441113,-0.6275724415581063,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6343622153945003,-0.316723701603296,0.05027256661481673,-1.763536996866311,-1.8069342213261912,-1.8033297524067686,-1.7556849729481678,-0.6275724415581063,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6345732155474755,-0.31693332675003516,0.05028881663348378,-1.7641958723387687,-1.807121346460435,-1.8034230649731917,-1.7559684731501957,-0.6275724415581063,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6340457151650374,-0.31647913893210067,0.0502441290821494,-1.763442871798818,-1.8069342213261912,-1.8032364398403447,-1.755306972678797,-0.6275724415581063,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6336764648973303,-0.3162695137853617,0.050211629044815284,-1.7625016211238784,-1.8067470961919483,-1.8023966267425333,-1.7552124726114542,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6340984652032811,-0.31651407645655727,0.05024006657748263,-1.763442871798818,-1.8063728459234616,-1.8023033141761102,-1.7552124726114542,-0.6275724415581063,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338874650503055,-0.31654901398101365,0.0502441290821494,-1.7631604965963352,-1.8076827218631637,-1.804076252938156,-1.7565354735542513,-0.6275569960923579,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338347150120622,-0.3163393888342747,0.05020756654014853,-1.7627839963263594,-1.8060921582220963,-1.8022100016096871,-1.7547399722747414,-0.6275492733594836,-0.3113265303586127,0.05053068049000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6340457151650374,-0.3163743263587313,0.05023600407281588,-1.7629722464613482,-1.8067470961919483,-1.8028631895746505,-1.7552124726114542,-0.6275415506266094,-0.3113265303586127,0.05053068049000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.633729214935574,-0.3163393888342747,0.05020756654014853,-1.7623133709888905,-1.8059050330878534,-1.8022100016096871,-1.7552124726114542,-0.6275569960923579,-0.3113265303586127,0.05053068049000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6345204655092322,-0.3168285141766658,0.05028069162415025,-1.763819372068793,-1.807121346460435,-1.8037030026724628,-1.7561574732848815,-0.6275724415581063,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6344677154709881,-0.3167586391277526,0.05028069162415025,-1.763819372068793,-1.8075891592960422,-1.80416956550458,-1.7565354735542513,-0.6275724415581063,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6348369657386947,-0.31696826427449176,0.050284754128817014,-1.7643841224737566,-1.8065599710577045,-1.8026765644418044,-1.7551179725441113,-0.6275801642909805,-0.3113342530914869,0.05053068049000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6341512152415247,-0.3164092638831877,0.05024006657748263,-1.7631604965963352,-1.8066535336248268,-1.8026765644418044,-1.75540147274614,-0.6275647188252321,-0.3113265303586127,0.05053068049000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338874650503055,-0.3163743263587313,0.05021975405414883,-1.7628781213938542,-1.805998595654975,-1.801836751343993,-1.7544564720727136,-0.6275647188252321,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6340984652032811,-0.31647913893210067,0.05024006657748263,-1.7630663715288422,-1.8067470961919483,-1.8029565021410745,-1.7552124726114542,-0.6275569960923579,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6346787156239633,-0.3168285141766658,0.05028881663348378,-1.7642899974062627,-1.8060921582220963,-1.8023033141761102,-1.7547399722747414,-0.6275647188252321,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6336764648973303,-0.3162695137853617,0.05021975405414883,-1.7625016211238784,-1.807308471594678,-1.8036096901060388,-1.7559684731501957,-0.6275724415581063,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6341512152415247,-0.31661888902992663,0.050252254091482915,-1.7633487467313231,-1.8074955967289208,-1.8037963152388858,-1.7561574732848815,-0.6275724415581063,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.634256715318013,-0.31661888902992663,0.0502644416054832,-1.763536996866311,-1.8062792833563401,-1.8021166890432632,-1.7546454722073985,-0.6275569960923579,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338347150120622,-0.3163393888342747,0.0502319415681491,-1.7625016211238784,-1.8070277838933126,-1.8030498147074985,-1.7559684731501957,-0.6275492733594836,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6341512152415247,-0.31651407645655727,0.05024819158681615,-1.7633487467313231,-1.8075891592960422,-1.8037963152388858,-1.7560629732175386,-0.6275492733594836,-0.3113342530914869,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.633729214935574,-0.3163743263587313,0.05022787906348235,-1.7627839963263594,-1.8066535336248268,-1.8028631895746505,-1.75540147274614,-0.6275492733594836,-0.31134197582436113,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6346259655857196,-0.3168285141766658,0.05027662911948348,-1.7641017472712748,-1.8074955967289208,-1.8037030026724628,-1.7559684731501957,-0.6275647188252321,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6346787156239633,-0.3168285141766658,0.05028069162415025,-1.7641017472712748,-1.8061857207892187,-1.8023033141761102,-1.7551179725441113,-0.6275724415581063,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6338874650503055,-0.3162695137853617,0.05022787906348235,-1.7625957461913724,-1.8066535336248268,-1.8028631895746505,-1.755495972813483,-0.6275801642909805,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6343094653562562,-0.31668876407883984,0.050260379100816446,-1.763631121933805,-1.8062792833563401,-1.8026765644418044,-1.7551179725441113,-0.6275724415581063,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7797890034241743,-1.7799231448926265
-0.6336764648973303,-0.3163393888342747,0.05021975405414883,-1.7625957461913724,-1.805998595654975,-1.8022100016096871,-1.7546454722073985,-0.6275724415581063,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6338874650503055,-0.31644420140764407,0.05024006657748263,-1.7627839963263594,-1.8066535336248268,-1.8030498147074985,-1.755306972678797,-0.6275724415581063,-0.3113265303586127,0.05053197678000001,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6339929651267933,-0.31644420140764407,0.05024006657748263,-1.7628781213938542,-1.8065599710577045,-1.8026765644418044,-1.755306972678797,-0.6275647188252321,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6342039652797689,-0.31661888902992663,0.05024819158681615,-1.763536996866311,-1.807308471594678,-1.8037030026724628,-1.7557794730155107,-0.6275647188252321,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6343622153945003,-0.31661888902992663,0.050260379100816446,-1.763631121933805,-1.8065599710577045,-1.8026765644418044,-1.755306972678797,-0.6275724415581063,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6336764648973303,-0.3162695137853617,0.050215691549482064,-1.7625016211238784,-1.8063728459234616,-1.8026765644418044,-1.7551179725441113,-0.6275647188252321,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6345204655092322,-0.31668876407883984,0.05028881663348378,-1.7641958723387687,-1.8069342213261912,-1.8029565021410745,-1.755495972813483,-0.6275569960923579,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6344677154709881,-0.31668876407883984,0.05027256661481673,-1.763631121933805,-1.8067470961919483,-1.8030498147074985,-1.75540147274614,-0.6275492733594836,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6339929651267933,-0.3163743263587313,0.05024006657748263,-1.7632546216638292,-1.8070277838933126,-1.8032364398403447,-1.7557794730155107,-0.6275492733594836,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6336237148590862,-0.3162695137853617,0.050215691549482064,-1.7625957461913724,-1.8074020341617993,-1.8034230649731917,-1.7558739730828536,-0.6275569960923579,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6336764648973303,-0.31616470121199236,0.050211629044815284,-1.7623133709888905,-1.807308471594678,-1.8032364398403447,-1.7559684731501957,-0.6275569960923579,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6346787156239633,-0.3168285141766658,0.05028069162415025,-1.763819372068793,-1.806466408490583,-1.8026765644418044,-1.7552124726114542,-0.6275569960923579,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6341512152415247,-0.31661888902992663,0.05025631659614967,-1.7633487467313231,-1.806466408490583,-1.8026765644418044,-1.755590472880825,-0.6275647188252321,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6343622153945003,-0.31661888902992663,0.050260379100816446,-1.763536996866311,-1.8067470961919483,-1.8029565021410745,-1.755495972813483,-0.6275724415581063,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.633729214935574,-0.3163044513098183,0.050215691549482064,-1.7626898712588663,-1.807121346460435,-1.8032364398403447,-1.7556849729481678,-0.6275724415581063,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6340984652032811,-0.31661888902992663,0.050252254091482915,-1.7632546216638292,-1.8074020341617993,-1.8035163775396157,-1.7562519733522235,-0.6275647188252321,-0.3113342530914869,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6345204655092322,-0.3167586391277526,0.05028881663348378,-1.763819372068793,-1.8068406587590697,-1.8030498147074985,-1.755495972813483,-0.6275647188252321,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.634414965432744,-0.31661888902992663,0.050260379100816446,-1.763536996866311,-1.806466408490583,-1.8026765644418044,-1.755306972678797,-0.6275569960923579,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6338347150120622,-0.3163393888342747,0.050215691549482064,-1.7626898712588663,-1.8062792833563401,-1.8024899393089573,-1.7552124726114542,-0.6275647188252321,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
-0.6343622153945003,-0.316723701603296,0.05028069162415025,-1.763725247001299,-1.807121346460435,-1.8032364398403447,-1.7558739730828536,-0.6275647188252321,-0.3113265303586127,0.05053327307,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265,-1.7799231448926265
